LivingArea,NumBedrooms,Pool,ClosePrice,DwellingType,num_baths
1612.0,3,Community,163500.0,Single Family - Detached,2.0
1923.0,4,None,193000.0,Single Family - Detached,2.0
2483.0,4,None,153500.0,Single Family - Detached,2.5
1581.0,3,Community,153000.0,Single Family - Detached,2.5
2026.0,3,Private,190000.0,Single Family - Detached,2.0
2971.0,5,None,310000.0,Single Family - Detached,3.0
1979.0,4,None,315000.0,Single Family - Detached,2.0
1394.0,3,None,282000.0,Single Family - Detached,2.0
1510.0,4,None,180000.0,Single Family - Detached,2.0
1604.0,2,Community,249000.0,Single Family - Detached,2.0
2165.0,3,None,331000.0,Single Family - Detached,2.0
1298.0,2,None,124900.0,Single Family - Detached,2.0
1377.0,3,None,219900.0,Single Family - Detached,2.0
2267.0,4,Private,260000.0,Single Family - Detached,2.0
1485.0,3,None,178000.0,Single Family - Detached,2.0
1224.0,2,Community,72500.0,Apartment Style/Flat,1.0
1412.0,3,None,121000.0,Single Family - Detached,2.0
1957.0,3,Both Private & Community,330000.0,Single Family - Detached,2.0
1680.0,3,Private,260000.0,Single Family - Detached,2.0
2166.0,3,Community,212500.0,Single Family - Detached,2.0
666.0,1,Community,135000.0,Apartment Style/Flat,1.0
1029.0,2,Community,165000.0,Apartment Style/Flat,2.0
1083.0,2,Both Private & Community,210120.0,Apartment Style/Flat,2.0
1188.0,3,Community,120000.0,Townhouse,2.0
1727.0,3,None,115000.0,Single Family - Detached,2.0
1537.0,3,None,134500.0,Single Family - Detached,2.0
1908.0,4,None,110000.0,Single Family - Detached,2.0
3110.0,4,None,197000.0,Single Family - Detached,2.5
1057.0,2,None,70000.0,Mfg/Mobile Housing,2.0
1348.0,4,None,200000.0,Single Family - Detached,2.0
1522.0,3,None,220000.0,Single Family - Detached,2.0
2195.0,3,None,455000.0,Single Family - Detached,2.0
1564.0,3,None,224500.0,Single Family - Detached,2.0
2312.0,4,Private,294000.0,Single Family - Detached,2.5
1328.0,2,Community,70000.0,Apartment Style/Flat,2.0
1668.0,3,None,155000.0,Single Family - Detached,2.0
2317.0,4,Private,189900.0,Single Family - Detached,2.5
1636.0,3,None,129800.0,Single Family - Detached,2.0
1646.0,3,None,149900.0,Single Family - Detached,2.0
2687.0,4,None,95000.0,Single Family - Detached,2.5
1458.0,2,None,78000.0,Single Family - Detached,1.0
824.0,2,None,98500.0,Single Family - Detached,1.0
1125.0,3,None,195000.0,Single Family - Detached,1.0
2526.0,5,Private,442000.0,Single Family - Detached,3.0
2290.0,4,None,235000.0,Single Family - Detached,2.0
1332.0,2,None,146900.0,Single Family - Detached,2.0
3550.0,4,Both Private & Community,984500.0,Single Family - Detached,4.5
1501.0,3,None,235000.0,Single Family - Detached,2.0
3377.0,3,None,465000.0,Single Family - Detached,3.0
1763.0,3,None,214900.0,Single Family - Detached,2.0
400.0,1,Community,54900.0,Mfg/Mobile Housing,1.5
1963.0,3,Community,148000.0,Townhouse,2.5
1564.0,3,Private,127000.0,Single Family - Detached,2.0
1582.0,3,Community,204900.0,Single Family - Detached,2.5
4128.0,4,Private,1195000.0,Single Family - Detached,4.5
1350.0,3,None,104000.0,Single Family - Detached,2.0
3712.0,5,None,235000.0,Single Family - Detached,3.0
1256.0,2,Community,90000.0,Townhouse,2.0
1623.0,2,Community,225000.0,Patio Home,2.0
1230.0,4,None,112000.0,Mfg/Mobile Housing,2.0
1790.0,2,Community,273000.0,Single Family - Detached,2.0
1793.0,5,None,130000.0,Single Family - Detached,2.5
1254.0,3,Community,131000.0,Townhouse,2.0
2234.0,4,None,299000.0,Single Family - Detached,2.0
1967.0,4,Private,281000.0,Single Family - Detached,2.0
3669.0,4,Private,705000.0,Single Family - Detached,3.5
1572.0,3,Community,170000.0,Townhouse,3.0
1555.0,3,None,143000.0,Single Family - Detached,2.0
1535.0,3,Community,240000.0,Single Family - Detached,2.5
1607.0,4,None,157500.0,Single Family - Detached,2.0
1445.0,2,Community,250000.0,Single Family - Detached,2.0
1529.0,3,None,235000.0,Single Family - Detached,2.0
1661.0,3,Community,250000.0,Single Family - Detached,2.5
2100.0,5,None,168900.0,Single Family - Detached,2.0
2277.0,3,Community,235267.0,Single Family - Detached,2.5
2454.0,2,Community,415000.0,Single Family - Detached,2.5
2279.0,4,Private,253000.0,Single Family - Detached,2.0
1641.0,4,None,128000.0,Single Family - Detached,2.5
2983.0,5,None,380000.0,Single Family - Detached,4.0
1908.0,3,None,200000.0,Single Family - Detached,2.0
1557.0,3,None,342000.0,Single Family - Detached,2.0
2304.0,3,Private,185800.0,Single Family - Detached,2.5
2970.0,4,Private,399900.0,Single Family - Detached,2.5
1716.0,3,None,153000.0,Single Family - Detached,2.0
3609.0,4,Both Private & Community,725000.0,Single Family - Detached,4.0
1649.0,4,Private,226000.0,Single Family - Detached,2.0
1326.0,3,None,138900.0,Single Family - Detached,2.0
2507.0,4,Both Private & Community,259000.0,Single Family - Detached,2.5
1353.0,2,Community,400000.0,Apartment Style/Flat,2.0
1569.0,4,None,99885.0,Single Family - Detached,2.0
1500.0,3,None,181000.0,Single Family - Detached,2.0
2570.0,4,None,297000.0,Single Family - Detached,3.0
1978.0,4,None,145000.0,Single Family - Detached,2.5
1572.0,3,Private,190000.0,Single Family - Detached,2.0
2152.0,4,None,238000.0,Single Family - Detached,2.5
1628.0,3,None,205000.0,Single Family - Detached,2.0
2170.0,5,Private,232000.0,Single Family - Detached,2.0
4300.0,4,Private,854000.0,Single Family - Detached,4.5
1508.0,3,None,129900.0,Single Family - Detached,2.0
1465.0,3,Community,124900.0,Single Family - Detached,2.0
1811.0,4,Both Private & Community,236000.0,Single Family - Detached,2.0
1007.0,2,Community,132900.0,Townhouse,2.0
2337.0,4,Private,215000.0,Single Family - Detached,2.0
2010.0,4,None,183000.0,Single Family - Detached,2.5
1906.0,3,Community,338000.0,Townhouse,2.5
1800.0,3,None,226000.0,Single Family - Detached,2.0
3275.0,4,Both Private & Community,386250.0,Single Family - Detached,2.5
2450.0,4,Private,295000.0,Single Family - Detached,2.0
1888.0,2,None,164500.0,Patio Home,2.0
1440.0,3,Community,207000.0,Townhouse,2.5
1118.0,3,Community,101000.0,Townhouse,2.5
3000.0,4,Community,895000.0,Single Family - Detached,3.5
1766.0,3,Community,341000.0,Patio Home,3.0
1872.0,2,Community,235000.0,Single Family - Detached,2.0
1230.0,3,Community,157000.0,Single Family - Detached,2.0
728.0,2,None,48000.0,Mfg/Mobile Housing,1.0
2604.0,3,Community,410000.0,Single Family - Detached,2.0
1778.0,4,None,194400.0,Single Family - Detached,2.0
976.0,2,Community,95000.0,Single Family - Detached,1.0
1228.0,4,None,87000.0,Single Family - Detached,2.0
1524.0,4,None,169900.0,Single Family - Detached,2.0
1891.0,3,None,250000.0,Single Family - Detached,3.0
1440.0,3,None,155000.0,Single Family - Detached,2.0
1576.0,3,None,199900.0,Single Family - Detached,2.0
1780.0,3,None,289995.0,Single Family - Detached,2.0
1349.0,3,Private,159700.0,Single Family - Detached,2.0
1642.0,3,None,240000.0,Single Family - Detached,2.5
2341.0,4,Private,470000.0,Single Family - Detached,2.5
1264.0,2,Community,190000.0,Patio Home,2.0
1469.0,4,None,170000.0,Single Family - Detached,2.0
924.0,3,None,49900.0,Single Family - Detached,1.0
532.0,1,Community,57000.0,Mfg/Mobile Housing,1.0
1298.0,3,Both Private & Community,225000.0,Single Family - Detached,2.0
1832.0,3,Community,125000.0,Single Family - Detached,2.0
1376.0,2,Community,129500.0,Apartment Style/Flat,2.0
3348.0,5,None,317000.0,Single Family - Detached,3.0
1465.0,3,None,228000.0,Single Family - Detached,2.0
3974.0,5,Private,387500.0,Single Family - Detached,4.0
2112.0,4,Private,274000.0,Single Family - Detached,2.0
2168.0,4,None,507500.0,Single Family - Detached,3.0
2111.0,4,Private,215000.0,Single Family - Detached,2.0
2353.0,3,Private,148000.0,Single Family - Detached,2.0
999.0,3,None,116500.0,Single Family - Detached,2.0
2162.0,4,None,225000.0,Single Family - Detached,2.0
2003.0,4,None,235000.0,Single Family - Detached,2.5
1489.0,3,Community,325000.0,Single Family - Detached,2.0
2287.0,4,Private,420000.0,Single Family - Detached,2.0
2178.0,4,None,310000.0,Single Family - Detached,3.0
2652.0,4,None,318000.0,Single Family - Detached,3.0
1854.0,3,Private,189000.0,Single Family - Detached,2.0
1226.0,3,Community,180000.0,Single Family - Detached,2.0
2336.0,3,Private,365000.0,Single Family - Detached,2.5
1597.0,2,Community,180000.0,Single Family - Detached,2.0
1602.0,3,Community,159000.0,Townhouse,2.5
1989.0,5,None,124000.0,Single Family - Detached,2.0
2779.0,4,None,295000.0,Single Family - Detached,2.5
1863.0,4,Private,252000.0,Single Family - Detached,2.5
1800.0,3,Private,404000.0,Single Family - Detached,2.0
1824.0,5,Private,159900.0,Single Family - Detached,2.0
1531.0,3,Community,215000.0,Single Family - Detached,2.0
3840.0,5,Private,410000.0,Single Family - Detached,2.5
1661.0,3,None,159000.0,Single Family - Detached,2.0
2350.0,3,None,239000.0,Single Family - Detached,2.5
4319.0,5,Both Private & Community,644900.0,Single Family - Detached,4.5
1670.0,3,Community,179000.0,Single Family - Detached,2.0
1886.0,2,Community,100000.0,Single Family - Detached,2.0
2336.0,4,None,150000.0,Single Family - Detached,3.0
1954.0,3,Community,425000.0,Townhouse,2.0
1720.0,3,Private,187500.0,Single Family - Detached,2.0
1587.0,3,Private,207500.0,Single Family - Detached,2.0
1576.0,3,None,184000.0,Single Family - Detached,2.0
1483.0,3,None,99000.0,Single Family - Detached,2.0
2190.0,3,Private,290000.0,Single Family - Detached,1.5
2985.0,5,Community,300000.0,Single Family - Detached,2.5
1810.0,2,Community,475000.0,Townhouse,2.0
1655.0,3,None,209000.0,Single Family - Detached,1.5
1556.0,3,None,194000.0,Single Family - Detached,2.0
3264.0,4,Both Private & Community,379000.0,Single Family - Detached,3.5
2335.0,4,Private,244000.0,Single Family - Detached,2.0
1351.0,2,Community,219941.0,Townhouse,2.0
2004.0,4,Private,305000.0,Single Family - Detached,2.5
2380.0,4,Community,245900.0,Single Family - Detached,3.0
1301.0,2,Community,194000.0,Single Family - Detached,2.0
1702.0,3,Community,100000.0,Single Family - Detached,2.0
2500.0,4,Private,395000.0,Single Family - Detached,3.0
1100.0,3,None,171900.0,Single Family - Detached,1.0
1367.0,3,None,175000.0,Single Family - Detached,2.0
1975.0,3,Private,355000.0,Townhouse,2.0
160.0,3,None,24000.0,Mfg/Mobile Housing,2.0
1694.0,3,Private,212000.0,Single Family - Detached,2.0
1454.0,2,Community,236000.0,Single Family - Detached,2.0
1785.0,2,None,215000.0,Townhouse,2.5
2406.0,3,None,489900.0,Single Family - Detached,2.0
1221.0,3,None,100000.0,Single Family - Detached,2.0
1416.0,3,None,115789.0,Single Family - Detached,2.0
3412.0,5,None,310000.0,Single Family - Detached,4.5
1539.0,3,None,162000.0,Single Family - Detached,2.0
1885.0,3,None,250000.0,Single Family - Detached,2.5
2618.0,4,Community,357500.0,Single Family - Detached,2.0
1336.0,3,None,165000.0,Single Family - Detached,2.0
1288.0,3,None,170000.0,Single Family - Detached,2.0
1503.0,3,Both Private & Community,267000.0,Single Family - Detached,2.0
1192.0,3,Private,172800.0,Single Family - Detached,2.0
1429.0,4,None,124000.0,Single Family - Detached,2.0
1714.0,3,None,144900.0,Single Family - Detached,2.0
1249.0,2,Community,95000.0,Mfg/Mobile Housing,2.0
5794.0,5,Private,2400000.0,Single Family - Detached,6.5
2236.0,4,Community,159900.0,Single Family - Detached,2.5
2006.0,4,None,216000.0,Single Family - Detached,2.5
1782.0,4,None,200000.0,Single Family - Detached,2.0
3397.0,3,Private,1100000.0,Single Family - Detached,2.5
1385.0,2,Community,78000.0,Apartment Style/Flat,2.0
1827.0,2,Community,160000.0,Single Family - Detached,2.0
1415.0,3,None,122000.0,Single Family - Detached,2.0
1171.0,2,None,124900.0,Townhouse,2.0
4357.0,5,Private,1035000.0,Single Family - Detached,5.0
2089.0,3,None,248000.0,Single Family - Detached,2.0
1412.0,3,None,155000.0,Single Family - Detached,2.0
4087.0,5,Private,535000.0,Single Family - Detached,3.5
1353.0,3,Community,159500.0,Townhouse,2.0
1862.0,3,None,235000.0,Single Family - Detached,2.0
3331.0,4,None,355000.0,Single Family - Detached,3.5
1683.0,3,None,225000.0,Single Family - Detached,2.0
1603.0,3,None,129000.0,Single Family - Detached,2.0
1664.0,3,None,105000.0,Single Family - Detached,2.0
2623.0,4,None,618309.0,Single Family - Detached,3.0
1318.0,2,Community,229000.0,Patio Home,2.0
1641.0,2,Community,187000.0,Single Family - Detached,2.0
2158.0,3,Private,240000.0,Single Family - Detached,3.0
1125.0,2,Community,165000.0,Single Family - Detached,2.0
2537.0,4,None,335000.0,Single Family - Detached,2.5
1417.0,3,None,157000.0,Single Family - Detached,2.5
1152.0,3,None,77000.0,Single Family - Detached,1.0
3527.0,4,Private,215000.0,Single Family - Detached,3.0
3464.0,3,Both Private & Community,1065000.0,Single Family - Detached,2.5
2054.0,3,Both Private & Community,259000.0,Single Family - Detached,2.0
2290.0,4,None,126000.0,Single Family - Detached,2.5
1924.0,3,None,240000.0,Single Family - Detached,2.0
1850.0,3,None,260000.0,Single Family - Detached,2.0
2414.0,4,Private,270000.0,Single Family - Detached,3.0
3418.0,4,Private,445000.0,Single Family - Detached,2.5
1401.0,3,Community,128000.0,Townhouse,2.0
1320.0,3,Community,108000.0,Townhouse,1.5
2113.0,3,Private,422500.0,Single Family - Detached,2.0
1642.0,3,Private,239000.0,Single Family - Detached,2.0
1498.0,3,None,259500.0,Single Family - Detached,2.0
6701.0,6,Private,875000.0,Single Family - Detached,4.0
1616.0,3,None,125000.0,Single Family - Detached,2.0
1520.0,2,None,119000.0,Single Family - Detached,2.0
1710.0,4,None,215000.0,Single Family - Detached,2.0
2648.0,5,Private,250000.0,Single Family - Detached,3.0
2793.0,4,Community,320000.0,Single Family - Detached,3.0
1456.0,3,None,140000.0,Single Family - Detached,2.0
1680.0,3,None,125000.0,Single Family - Detached,2.0
2093.0,4,None,415000.0,Single Family - Detached,2.0
1668.0,3,None,240000.0,Single Family - Detached,2.0
2798.0,5,Private,523000.0,Single Family - Detached,3.0
3053.0,4,None,253000.0,Single Family - Detached,2.0
1749.0,4,None,137000.0,Single Family - Detached,2.0
1325.0,2,None,245500.0,Single Family - Detached,2.0
1494.0,3,None,255000.0,Single Family - Detached,2.0
1477.0,3,None,200000.0,Single Family - Detached,2.0
1597.0,3,None,195500.0,Single Family - Detached,2.0
1460.0,3,None,159900.0,Single Family - Detached,2.0
5042.0,4,Private,1375000.0,Single Family - Detached,4.5
1674.0,4,None,164900.0,Single Family - Detached,2.0
2364.0,4,Private,290000.0,Single Family - Detached,2.0
2220.0,3,None,195000.0,Single Family - Detached,2.0
2232.0,4,None,162000.0,Single Family - Detached,3.0
2615.0,5,Private,230000.0,Single Family - Detached,3.0
2422.0,4,Private,332680.0,Single Family - Detached,2.0
897.0,2,Community,87500.0,Apartment Style/Flat,1.0
2270.0,4,Private,200000.0,Single Family - Detached,3.0
984.0,2,Community,83000.0,Townhouse,1.5
1632.0,3,None,136000.0,Townhouse,2.5
1141.0,2,Community,126900.0,Townhouse,2.0
1440.0,3,None,117000.0,Single Family - Detached,2.0
1420.0,2,Community,215000.0,Single Family - Detached,2.0
923.0,2,Community,75000.0,Townhouse,2.0
2016.0,4,None,85000.0,Single Family - Detached,2.0
1147.0,3,None,105000.0,Single Family - Detached,2.0
1143.0,3,None,77900.0,Single Family - Detached,1.0
1925.0,4,None,138900.0,Single Family - Detached,2.0
1826.0,4,Private,185000.0,Single Family - Detached,2.0
2121.0,4,Private,336000.0,Single Family - Detached,2.0
2389.0,4,None,240000.0,Single Family - Detached,3.5
1608.0,3,Private,319000.0,Single Family - Detached,2.0
1615.0,3,None,205000.0,Single Family - Detached,2.5
5840.0,5,Private,1625000.0,Single Family - Detached,5.5
2071.0,3,Community,393000.0,Single Family - Detached,2.0
2764.0,4,None,288900.0,Single Family - Detached,2.5
1280.0,3,None,130000.0,Single Family - Detached,2.0
1096.0,3,None,109000.0,Single Family - Detached,2.0
2470.0,4,Private,330000.0,Single Family - Detached,2.0
2192.0,4,None,104900.0,Single Family - Detached,3.0
3496.0,5,Private,335000.0,Single Family - Detached,3.0
1336.0,2,Community,208000.0,Townhouse,2.0
2609.0,4,None,255000.0,Single Family - Detached,3.0
1635.0,3,None,187500.0,Single Family - Detached,2.0
2022.0,2,Community,299000.0,Single Family - Detached,2.0
2214.0,4,None,192000.0,Single Family - Detached,2.0
1138.0,3,None,169900.0,Single Family - Detached,2.0
1555.0,2,Community,187000.0,Single Family - Detached,2.0
1441.0,2,Community,135000.0,Mfg/Mobile Housing,2.0
1414.0,2,None,148000.0,Single Family - Detached,2.0
1165.0,3,None,175000.0,Single Family - Detached,2.0
3312.0,5,Private,479000.0,Single Family - Detached,3.0
3507.0,3,Both Private & Community,615000.0,Single Family - Detached,2.5
2053.0,4,Private,387500.0,Single Family - Detached,3.0
1341.0,2,Community,97000.0,Townhouse,1.0
1265.0,3,None,130000.0,Single Family - Detached,2.0
1024.0,2,Community,93000.0,Townhouse,2.0
1978.0,3,None,227500.0,Single Family - Detached,2.0
966.0,2,Both Private & Community,75000.0,Townhouse,2.0
3120.0,4,None,263500.0,Single Family - Detached,2.5
1324.0,2,Community,85000.0,Gemini/Twin Home,2.0
3438.0,5,Both Private & Community,780000.0,Single Family - Detached,5.5
2649.0,4,Private,332000.0,Single Family - Detached,2.5
1533.0,3,None,141500.0,Single Family - Detached,2.0
2367.0,4,Both Private & Community,222000.0,Single Family - Detached,2.5
1708.0,3,None,165000.0,Single Family - Detached,2.0
2174.0,3,Private,460000.0,Single Family - Detached,3.0
1220.0,3,Community,123500.0,Townhouse,1.5
1080.0,2,Community,77500.0,Single Family - Detached,1.0
1964.0,3,Private,275000.0,Single Family - Detached,2.0
1308.0,3,None,121000.0,Single Family - Detached,2.0
1212.0,3,None,99500.0,Townhouse,2.0
1185.0,3,None,184900.0,Single Family - Detached,2.0
1091.0,3,None,131000.0,Single Family - Detached,2.0
1700.0,2,None,91500.0,Mfg/Mobile Housing,2.0
2260.0,3,None,210000.0,Single Family - Detached,2.0
1941.0,2,Community,137500.0,Single Family - Detached,2.5
1318.0,2,None,62000.0,Apartment Style/Flat,2.0
3290.0,5,Private,435000.0,Single Family - Detached,3.0
4657.0,4,Private,950000.0,Single Family - Detached,4.5
944.0,2,Community,109000.0,Townhouse,2.0
2165.0,4,None,198000.0,Single Family - Detached,2.0
2037.0,4,None,245000.0,Single Family - Detached,2.5
2000.0,4,Private,302000.0,Single Family - Detached,2.0
1444.0,2,Community,170800.0,Townhouse,2.0
1628.0,2,Community,194000.0,Patio Home,2.0
1440.0,6,None,125000.0,Single Family - Detached,2.0
2588.0,3,None,400000.0,Single Family - Detached,2.5
2200.0,3,None,222750.0,Single Family - Detached,2.0
1763.0,2,Community,274900.0,Single Family - Detached,2.0
